,Climate Zone,City,U,SHGC,HeatingSource,CoolingSource,FanSource,TotalSource
1173,3B,ElPaso,0.05,0.75,48.6174,11658.74044,10930.99551,22638.353349999998
1174,3B,ElPaso,0.05,0.8500000000000001,39.132400000000004,12100.60028,11410.85935,23550.59203
1175,3B,ElPaso,0.05,0.8,43.392520000000005,11883.47076,11168.45717,23095.32045
1176,3B,ElPaso,0.05,0.9500000000000001,32.227320000000006,12536.5695,11900.44588,24469.2427
1177,3B,ElPaso,0.05,0.9,35.2842,12318.48988,11652.754809999999,24006.528889999998
1178,3B,ElPaso,0.15000000000000002,0.01,687.0934000000001,8407.054859999998,7376.8931,16471.04136
1179,3B,ElPaso,0.15000000000000002,0.15000000000000002,456.72172,9144.74417,8230.24125,17831.70714
1180,3B,ElPaso,0.15000000000000002,0.1,574.56336,8888.502199999999,8031.73369,17494.79925
1181,3B,ElPaso,0.15000000000000002,0.25,245.05988000000002,9561.679719999998,8519.071649999998,18325.81125
1182,3B,ElPaso,0.15000000000000002,0.2,324.63632000000007,9373.02153,8373.10462,18070.76247
1183,3B,ElPaso,0.15000000000000002,0.30000000000000004,204.94104000000002,9768.421479999999,8690.46969,18663.83221
1184,3B,ElPaso,0.15000000000000002,0.35000000000000003,172.34516000000002,9957.808079999999,8866.55489,18996.70813
1185,3B,ElPaso,0.15000000000000002,0.45,133.061,10353.71475,9324.43975,19811.2155
1186,3B,ElPaso,0.15000000000000002,0.4,151.8684,10154.193749999999,9082.89266,19388.954809999996
1187,3B,ElPaso,0.15000000000000002,0.55,108.09648,10738.25189,9798.44464,20644.79301
1188,3B,ElPaso,0.15000000000000002,0.5,120.04216000000001,10551.71559,9553.41385,20225.1716
1189,3B,ElPaso,0.15000000000000002,0.6000000000000001,96.23752,10929.15865,10039.104969999999,21064.50114
1190,3B,ElPaso,0.15000000000000002,0.65,86.6658,11140.840929999998,10271.5311,21499.03783
1191,3B,ElPaso,0.15000000000000002,0.7000000000000001,78.50328,11354.29673,10501.93035,21934.73036
1192,3B,ElPaso,0.15000000000000002,0.75,71.40308,11574.7516,10716.08289,22362.237569999998
1193,3B,ElPaso,0.15000000000000002,0.8500000000000001,59.56580000000001,12009.264,11154.83907,23223.66887
1194,3B,ElPaso,0.15000000000000002,0.8,65.04,11790.67766,10922.761309999998,22778.478969999996
1195,3B,ElPaso,0.15000000000000002,0.9500000000000001,49.343680000000006,12449.54034,11637.046489999999,24135.93051
1196,3B,ElPaso,0.15000000000000002,0.9,54.221680000000006,12229.94056,11391.603989999998,23675.766229999997
1197,3B,ElPaso,0.1,0.01,631.61428,8451.74123,7445.26863,16528.62414
1198,3B,ElPaso,0.1,0.15000000000000002,424.78708000000006,9161.1809,8286.550510000001,17872.518490000002
1199,3B,ElPaso,0.1,0.1,523.23596,8921.53401,8107.45666,17552.226629999997
1200,3B,ElPaso,0.1,0.25,227.55328,9577.3247,8573.41737,18378.29535
1201,3B,ElPaso,0.1,0.2,299.75852,9389.80663,8431.85247,18121.41762
1202,3B,ElPaso,0.1,0.30000000000000004,195.26092,9785.04823,8741.93344,18722.24259
1203,3B,ElPaso,0.1,0.35000000000000003,159.5648,9967.34075,8925.90447,19052.810019999997
1204,3B,ElPaso,0.1,0.45,118.64380000000001,10377.182219999999,9386.63963,19882.46565
1205,3B,ElPaso,0.1,0.4,136.44308,10178.16794,9145.409239999999,19460.020259999998
1206,3B,ElPaso,0.1,0.55,92.36764,10761.37099,9862.51305,20716.25168
1207,3B,ElPaso,0.1,0.5,103.65208000000001,10573.15618,9614.600289999998,20291.40855
1208,3B,ElPaso,0.1,0.6000000000000001,82.15636,10960.6703,10109.760739999998,21152.587399999997
1209,3B,ElPaso,0.1,0.65,73.97216,11176.62803,10360.87217,21611.47236
1210,3B,ElPaso,0.1,0.7000000000000001,67.21884,11396.38616,10592.22152,22055.82652
1211,3B,ElPaso,0.1,0.75,60.7582,11616.46099,10825.47107,22502.69026
1212,3B,ElPaso,0.1,0.8500000000000001,48.855880000000006,12056.452299999999,11279.20716,23384.515339999998
1213,3B,ElPaso,0.1,0.8,54.66612000000001,11837.01087,11047.7628,22939.43979
1214,3B,ElPaso,0.1,0.9500000000000001,40.49824,12494.29005,11762.776389999999,24297.56468
1215,3B,ElPaso,0.1,0.9,44.444,12277.635579999998,11515.08532,23837.164899999996
1216,3B,ElPaso,0.25,0.01,808.3388000000001,8335.2273,7284.25835,16427.82445
1217,3B,ElPaso,0.25,0.15000000000000002,513.6642400000001,9078.11049,8127.06039,17718.83512
1218,3B,ElPaso,0.25,0.1,677.54336,8807.331989999999,7916.106519999999,17400.981869999996
1219,3B,ElPaso,0.25,0.25,279.0216,9477.2475,8433.27762,18189.54672
1220,3B,ElPaso,0.25,0.2,371.58436000000006,9292.674739999999,8289.21079,17953.46989
1221,3B,ElPaso,0.25,0.30000000000000004,236.09520000000003,9680.85393,8603.94725,18520.89638
1222,3B,ElPaso,0.25,0.35000000000000003,210.17676,9875.59276,8787.538239999998,18873.307759999996
1223,3B,ElPaso,0.25,0.45,168.80048000000002,10297.40549,9224.77426,19690.98023
1224,3B,ElPaso,0.25,0.4,188.85448000000002,10086.13492,8996.08519,19271.07459
1225,3B,ElPaso,0.25,0.55,141.00672000000003,10677.09712,9679.17542,20497.27926
1226,3B,ElPaso,0.25,0.5,154.03640000000001,10496.76814,9451.08808,20101.89262
1227,3B,ElPaso,0.25,0.6000000000000001,129.46212000000003,10878.9617,9897.00168,20905.425499999998
1228,3B,ElPaso,0.25,0.65,118.64380000000001,11076.20246,10097.37777,21292.224029999998
1229,3B,ElPaso,0.25,0.7000000000000001,109.15880000000001,11285.88953,10303.422789999999,21698.47112
1230,3B,ElPaso,0.25,0.75,99.82556000000001,11505.36263,10515.3901,22120.578289999998
1231,3B,ElPaso,0.25,0.8500000000000001,84.34604,11934.07942,10942.365039999999,22960.7905
1232,3B,ElPaso,0.25,0.8,91.82563999999999,11720.71863,10722.638579999999,22535.182849999997
1233,3B,ElPaso,0.25,0.9500000000000001,73.67948,12358.5841,11411.9678,23844.23138
1234,3B,ElPaso,0.25,0.9,78.65504000000001,12150.79723,11176.94473,23406.396999999997
1235,3B,ElPaso,0.2,0.01,744.3828000000001,8367.91074,7324.130879999999,16436.424419999996
1236,3B,ElPaso,0.2,0.15000000000000002,484.53716000000003,9118.299719999999,8176.1488899999995,17778.98577
1237,3B,ElPaso,0.2,0.1,625.33792,8848.18629,7968.742059999999,17442.26627
1238,3B,ElPaso,0.2,0.25,260.85376,9525.924289999999,8478.50238,18265.28043
1239,3B,ElPaso,0.2,0.2,347.3136,9336.696039999999,8325.377929999999,18009.38757
1240,3B,ElPaso,0.2,0.30000000000000004,218.92464,9728.61229,8643.88312,18591.42005
1241,3B,ElPaso,0.2,0.35000000000000003,190.00352,9922.337679999999,8824.560469999999,18936.90167
1242,3B,ElPaso,0.2,0.45,150.32912000000002,10329.012149999999,9269.523969999998,19748.86524
1243,3B,ElPaso,0.2,0.4,168.70292,10125.72242,9037.667899999999,19332.09324
1244,3B,ElPaso,0.2,0.55,124.12884000000001,10711.33239,9736.40311,20571.86434
1245,3B,ElPaso,0.2,0.5,136.07452,10527.076329999998,9497.13626,20160.287109999997
1246,3B,ElPaso,0.2,0.6000000000000001,112.58424000000001,10902.904219999999,9972.534629999998,20988.023089999995
1247,3B,ElPaso,0.2,0.65,102.45968,11109.32928,10190.55091,21402.33987
1248,3B,ElPaso,0.2,0.7000000000000001,91.94488,11318.509629999999,10396.120879999999,21806.575389999998
1249,3B,ElPaso,0.2,0.75,83.83656,11533.675609999998,10608.499899999999,22226.012069999997
1250,3B,ElPaso,0.2,0.8500000000000001,71.58736000000002,11968.219679999998,11044.78582,23084.592859999997
1251,3B,ElPaso,0.2,0.8,77.27836,11756.284039999999,10818.82037,22652.382769999997
1252,3B,ElPaso,0.2,0.9500000000000001,60.44384,12405.139,11517.71393,23983.29677
1253,3B,ElPaso,0.2,0.9,65.25680000000001,12187.75612,11280.34728,23533.3602
1254,3B,ElPaso,0.30000000000000004,0.01,877.0535600000001,8297.63501,7251.25821,16425.94678
1255,3B,ElPaso,0.30000000000000004,0.15000000000000002,542.49864,9042.92512,8101.40769,17686.831449999998
1256,3B,ElPaso,0.30000000000000004,0.1,733.5861600000001,8771.48155,7878.229199999999,17383.29691
1257,3B,ElPaso,0.30000000000000004,0.25,297.11356,9437.05827,8427.92539,18162.09722
1258,3B,ElPaso,0.30000000000000004,0.2,394.42424000000005,9261.733149999998,8270.810519999999,17926.96791
1259,3B,ElPaso,0.30000000000000004,0.30000000000000004,257.09228,9657.92485,8601.31864,18516.335769999998
1260,3B,ElPaso,0.30000000000000004,0.35000000000000003,232.47464000000002,9866.4718,8786.93651,18885.88295
1261,3B,ElPaso,0.30000000000000004,0.45,192.45336,10282.14055,9200.705059999998,19675.298969999996
1262,3B,ElPaso,0.30000000000000004,0.4,212.38812000000001,10072.99187,8989.62451,19275.0045
1263,3B,ElPaso,0.30000000000000004,0.55,160.39948,10632.125719999998,9625.273079999999,20417.798279999995
1264,3B,ElPaso,0.30000000000000004,0.5,176.12832,10451.32169,9421.57164,20049.021650000002
1265,3B,ElPaso,0.30000000000000004,0.6000000000000001,148.3454,10835.827159999999,9818.270059999999,20802.442619999998
1266,3B,ElPaso,0.30000000000000004,0.65,137.27776,11049.40964,10017.50603,21204.19343
1267,3B,ElPaso,0.30000000000000004,0.7000000000000001,127.35916,11257.92492,10220.605739999999,21605.889819999997
1268,3B,ElPaso,0.30000000000000004,0.75,117.75492,11471.127359999999,10427.85422,22016.7365
1269,3B,ElPaso,0.30000000000000004,0.8500000000000001,100.90956000000001,11902.97948,10855.2092,22859.09824
1270,3B,ElPaso,0.30000000000000004,0.8,108.20488,11686.071649999998,10632.85413,22427.130659999995
1271,3B,ElPaso,0.30000000000000004,0.9500000000000001,87.97744,12321.973579999998,11321.138239999998,23731.089259999997
1272,3B,ElPaso,0.30000000000000004,0.9,93.86356,12106.1742,11084.11996,23284.15772
1273,3B,ElPaso,0.35000000000000003,0.01,953.09616,8270.588829999999,7225.510499999999,16449.19549
1274,3B,ElPaso,0.35000000000000003,0.15000000000000002,576.2760800000001,9000.42398,8069.92771,17646.62777
1275,3B,ElPaso,0.35000000000000003,0.1,792.53408,8740.381609999999,7842.82214,17375.73783
1276,3B,ElPaso,0.35000000000000003,0.25,325.01572,9395.76059,8401.955989999999,18122.732299999996
1277,3B,ElPaso,0.35000000000000003,0.2,426.20712000000003,9218.09189,8248.32482,17892.623829999997
1278,3B,ElPaso,0.35000000000000003,0.30000000000000004,289.08112000000006,9594.39483,8569.83866,18453.31461
1279,3B,ElPaso,0.35000000000000003,0.35000000000000003,262.60984,9807.34391,8755.32985,18825.2836
1280,3B,ElPaso,0.35000000000000003,0.45,220.55064000000002,10228.143199999999,9164.63293,19613.32677
1281,3B,ElPaso,0.35000000000000003,0.4,240.50708000000003,10019.184539999998,8956.941069999999,19216.63269
1282,3B,ElPaso,0.35000000000000003,0.55,185.16888,10596.40196,9559.01944,20340.590279999997
1283,3B,ElPaso,0.35000000000000003,0.5,202.44784,10419.71503,9380.52732,20002.69019
1284,3B,ElPaso,0.35000000000000003,0.6000000000000001,171.07688000000002,10807.60919,9748.279359999999,20726.965429999997
1285,3B,ElPaso,0.35000000000000003,0.65,158.66508000000002,11021.223339999999,9945.615129999998,21125.503549999998
1286,3B,ElPaso,0.35000000000000003,0.7000000000000001,148.13944,11237.62445,10146.14957,21531.91346
1287,3B,ElPaso,0.35000000000000003,0.75,138.02572,11443.54279,10348.362519999999,21929.93103
1288,3B,ElPaso,0.35000000000000003,0.8500000000000001,119.70612000000001,11873.24135,10772.42382,22765.371290000003
1289,3B,ElPaso,0.35000000000000003,0.8,128.36728000000002,11656.36519,10553.900819999999,22338.633289999998
1290,3B,ElPaso,0.35000000000000003,0.9500000000000001,105.10464,12286.18648,11231.95552,23623.246639999998
1291,3B,ElPaso,0.35000000000000003,0.9,111.55444,12083.24512,11000.891199999998,23195.690759999998
1292,3B,ElPaso,0.45,0.01,1102.40632,8219.50512,7189.533379999999,16511.444819999997
1293,3B,ElPaso,0.45,0.15000000000000002,653.7604000000001,8925.11272,8027.014859999999,17605.88798
1294,3B,ElPaso,0.45,0.1,907.9692400000001,8687.17601,7793.955329999999,17389.10058
1295,3B,ElPaso,0.45,0.25,393.45948000000004,9303.632559999998,8359.32817,18056.420209999997
1296,3B,ElPaso,0.45,0.2,497.00316000000004,9130.175969999998,8203.13173,17830.310859999998
1297,3B,ElPaso,0.45,0.30000000000000004,360.16984,9511.261079999998,8528.28762,18399.718539999998
1298,3B,ElPaso,0.45,0.35000000000000003,331.63896,9718.22453,8708.584929999999,18758.44842
1299,3B,ElPaso,0.45,0.45,286.04592,10135.445109999999,9103.509829999999,19525.00086
1300,3B,ElPaso,0.45,0.4,307.09720000000004,9931.52198,8907.282510000001,19145.90169
1301,3B,ElPaso,0.45,0.55,245.74280000000002,10552.285649999998,9441.872109999998,20239.900559999995
1302,3B,ElPaso,0.45,0.5,266.0136,10335.25114,9278.3599,19879.62464
1303,3B,ElPaso,0.45,0.6000000000000001,229.50448,10752.566729999999,9630.59364,20612.664849999997
1304,3B,ElPaso,0.45,0.65,213.46128,10963.140559999998,9822.1338,20998.73564
1305,3B,ElPaso,0.45,0.7000000000000001,200.56168000000002,11182.391969999999,10018.266109999999,21401.21976
1306,3B,ElPaso,0.45,0.75,188.99540000000002,11401.54837,10219.560629999998,21810.104399999997
1307,3B,ElPaso,0.45,0.8500000000000001,167.93328,11820.79583,10629.750469999999,22618.47958
1308,3B,ElPaso,0.45,0.8,177.36408000000003,11612.565579999999,10418.98662,22208.916279999998
1309,3B,ElPaso,0.45,0.9500000000000001,149.61368000000002,12227.72366,11078.35602,23455.693359999997
1310,3B,ElPaso,0.45,0.9,158.4266,12030.98962,10858.566219999999,23047.98244
1311,3B,ElPaso,0.4,0.01,1026.51548,8245.06281,7205.368379999999,16476.946669999998
1312,3B,ElPaso,0.4,0.15000000000000002,613.56568,8964.76356,8044.40169,17622.730929999998
1313,3B,ElPaso,0.4,0.1,850.5606,8713.462109999999,7818.56292,17382.58563
1314,3B,ElPaso,0.4,0.25,356.07232000000005,9350.21913,8382.4156,18088.707049999997
1315,3B,ElPaso,0.4,0.2,459.45340000000004,9175.24238,8220.930269999999,17855.62605
1316,3B,ElPaso,0.4,0.30000000000000004,323.48728000000006,9556.04246,8542.00073,18421.530469999998
1317,3B,ElPaso,0.4,0.35000000000000003,296.15964,9755.658469999998,8725.211679999999,18777.029789999997
1318,3B,ElPaso,0.4,0.45,252.58284,10182.31671,9131.25275,19566.152299999998
1319,3B,ElPaso,0.4,0.4,273.51488,9967.91081,8930.6233,19172.04899
1320,3B,ElPaso,0.4,0.55,214.54528,10575.02471,9498.244709999999,20287.8147
1321,3B,ElPaso,0.4,0.5,233.17924000000002,10373.761859999999,9330.33037,19937.27147
1322,3B,ElPaso,0.4,0.6000000000000001,198.32864000000004,10779.23287,9686.71288,20664.27439
1323,3B,ElPaso,0.4,0.65,184.822,10993.385409999999,9880.56495,21058.77236
1324,3B,ElPaso,0.4,0.7000000000000001,172.64868,11209.343139999999,10079.484219999998,21461.476039999998
1325,3B,ElPaso,0.4,0.75,161.38592,11421.848839999999,10280.30369,21863.53845
1326,3B,ElPaso,0.4,0.8500000000000001,142.31836,11839.92451,10698.82274,22681.065609999998
1327,3B,ElPaso,0.4,0.8,151.8684,11631.85261,10482.1366,22265.85761
1328,3B,ElPaso,0.4,0.9500000000000001,125.32124,12253.249679999999,11150.563619999999,23529.13454
1329,3B,ElPaso,0.4,0.9,132.8442,12059.01757,10925.104889999999,23116.96666
1330,3B,ElPaso,0.55,0.01,1252.9414,8158.85707,7424.3981,16836.19657
1331,3B,ElPaso,0.55,0.15000000000000002,734.9736800000001,8868.13839,7987.33235,17590.44442
1332,3B,ElPaso,0.55,0.1,1015.5562400000001,8644.0098,7765.89571,17425.46175
1333,3B,ElPaso,0.55,0.25,480.63476,9238.772399999998,8318.82224,18038.229399999997
1334,3B,ElPaso,0.55,0.2,576.6771600000001,9057.14495,8181.02607,17814.84818
1335,3B,ElPaso,0.55,0.30000000000000004,443.81128000000007,9442.663859999999,8483.506239999999,18369.981379999997
1336,3B,ElPaso,0.55,0.35000000000000003,412.11512000000005,9647.53709,8669.504149999999,18729.15636
1337,3B,ElPaso,0.55,0.45,358.92324,10071.566719999999,9013.47202,19443.96198
1338,3B,ElPaso,0.55,0.4,383.25904,9864.63494,8859.650829999999,19107.54481
1339,3B,ElPaso,0.55,0.55,313.75296000000003,10494.32955,9348.635629999999,20156.718139999997
1340,3B,ElPaso,0.55,0.5,337.67684,10285.212539999999,9192.43919,19815.328569999998
1341,3B,ElPaso,0.55,0.6000000000000001,295.20572,10710.41396,9534.50686,20540.126539999997
1342,3B,ElPaso,0.55,0.65,277.91592,10925.16823,9723.22839,20926.31254
1343,3B,ElPaso,0.55,0.7000000000000001,263.07596,11135.90041,9913.78678,21312.76315
1344,3B,ElPaso,0.55,0.75,248.57204000000002,11349.8946,10112.231,21710.69764
1345,3B,ElPaso,0.55,0.8500000000000001,224.83244000000002,11771.4223,10519.507199999998,22515.761939999997
1346,3B,ElPaso,0.55,0.8,235.73748,11564.87056,10309.15506,22109.763099999996
1347,3B,ElPaso,0.55,0.9500000000000001,204.20392,12164.16197,10950.8526,23319.21849
1348,3B,ElPaso,0.55,0.9,213.79732,11976.10551,10737.52348,22927.42631
1349,3B,ElPaso,0.5,0.01,1176.97468,8196.35435,7176.5170100000005,16549.84604
1350,3B,ElPaso,0.5,0.15000000000000002,693.47816,8894.67785,8008.5512499999995,17596.70726
1351,3B,ElPaso,0.5,0.1,963.17736,8656.01273,7776.03011,17395.2202
1352,3B,ElPaso,0.5,0.25,436.03900000000004,9265.43854,8335.70235,18037.17989
1353,3B,ElPaso,0.5,0.2,535.50684,9092.61535,8192.110569999999,17820.23276
1354,3B,ElPaso,0.5,0.30000000000000004,400.68976000000004,9469.48835,8505.675239999999,18375.853349999998
1355,3B,ElPaso,0.5,0.35000000000000003,371.11824,9679.682139999999,8688.632829999999,18739.433209999996
1356,3B,ElPaso,0.5,0.45,320.89652,10103.07837,9053.66125,19477.63614
1357,3B,ElPaso,0.5,0.4,343.59548000000007,9881.166679999998,8882.611579999999,19107.373739999995
1358,3B,ElPaso,0.5,0.55,278.79396,10514.53501,9392.34023,20185.6692
1359,3B,ElPaso,0.5,0.5,300.50648000000007,10315.964109999999,9234.0219,19850.492489999997
1360,3B,ElPaso,0.5,0.6000000000000001,261.244,10731.94956,9581.093429999999,20574.28699
1361,3B,ElPaso,0.5,0.65,245.73196000000002,10940.93989,9771.30345,20957.9753
1362,3B,ElPaso,0.5,0.7000000000000001,230.25244,11157.59436,9963.44534,21351.292139999998
1363,3B,ElPaso,0.5,0.75,217.22276,11372.79201,10163.473059999998,21753.48783
1364,3B,ElPaso,0.5,0.8500000000000001,195.00075999999999,11798.215119999999,10573.56789,22566.783770000002
1365,3B,ElPaso,0.5,0.8,206.58872000000002,11580.19884,10362.962389999999,22149.749949999998
1366,3B,ElPaso,0.5,0.9500000000000001,176.61612000000002,12192.6333,11012.95747,23382.20689
1367,3B,ElPaso,0.5,0.9,185.13636,12007.3638,10794.21278,22986.712939999998
1368,3B,ElPaso,0.6000000000000001,0.01,1329.08156,8142.83205,7422.65625,16894.56986
1369,3B,ElPaso,0.6000000000000001,0.15000000000000002,775.9705600000001,8849.42142,7979.4465199999995,17604.838499999998
1370,3B,ElPaso,0.6000000000000001,0.1,1064.3904400000001,8624.374399999999,7763.298769999999,17452.063609999997
1371,3B,ElPaso,0.6000000000000001,0.25,526.7156,9214.7032,8307.9911,18049.4099
1372,3B,ElPaso,0.6000000000000001,0.2,617.97756,9033.07575,8170.321609999999,17821.37492
1373,3B,ElPaso,0.6000000000000001,0.30000000000000004,488.21192,9418.594659999999,8472.16838,18378.97496
1374,3B,ElPaso,0.6000000000000001,0.35000000000000003,455.32336000000004,9625.49477,8656.55112,18737.36925
1375,3B,ElPaso,0.6000000000000001,0.45,398.54344000000003,10046.42074,8974.011199999999,19418.975379999996
1376,3B,ElPaso,0.6000000000000001,0.4,425.9578,9843.669399999999,8824.43379,19094.060989999998
1377,3B,ElPaso,0.6000000000000001,0.55,351.94228000000004,10476.84771,9311.20169,20139.99168
1378,3B,ElPaso,0.6000000000000001,0.5,375.68188000000004,10264.12032,9151.58489,19791.38709
1379,3B,ElPaso,0.6000000000000001,0.6000000000000001,331.38964,10694.04057,9494.064269999999,20519.494479999998
1380,3B,ElPaso,0.6000000000000001,0.65,313.34104,10910.34667,9684.08427,20907.771979999998
1381,3B,ElPaso,0.6000000000000001,0.7000000000000001,296.50651999999997,11121.20553,9871.00061,21288.712659999997
1382,3B,ElPaso,0.6000000000000001,0.75,280.50668,11327.12387,10065.517749999999,21673.1483
1383,3B,ElPaso,0.6000000000000001,0.8500000000000001,254.27388000000002,11745.864609999999,10469.53194,22469.67043
1384,3B,ElPaso,0.6000000000000001,0.8,266.78324000000003,11539.344539999998,10262.37847,22068.50625
1385,3B,ElPaso,0.6000000000000001,0.9500000000000001,233.77544,12140.18778,10897.076939999999,23271.040159999997
1386,3B,ElPaso,0.6000000000000001,0.9,243.41220000000004,11953.39812,10686.28142,22883.09174
1387,3B,ElPaso,0.65,0.01,1390.57688,8126.6803500000005,7418.15911,16935.41634
1388,3B,ElPaso,0.65,0.15000000000000002,809.8347200000001,8841.978969999998,7985.71718,17637.53087
1389,3B,ElPaso,0.65,0.1,1103.81552,8611.19968,7762.443679999999,17477.45888
1390,3B,ElPaso,0.65,0.25,569.27344,9223.475789999999,8323.95278,18116.70201
1391,3B,ElPaso,0.65,0.2,648.2862,9029.02199,8174.533719999999,17851.84191
1392,3B,ElPaso,0.65,0.30000000000000004,528.67764,9432.52946,8503.0783,18464.2854
1393,3B,ElPaso,0.65,0.35000000000000003,494.77012,9648.74055,8666.622179999998,18810.132849999998
1394,3B,ElPaso,0.65,0.45,436.66772000000003,10077.52068,8985.31739,19499.50579
1395,3B,ElPaso,0.65,0.4,464.69996000000003,9870.68391,8826.90405,19162.28792
1396,3B,ElPaso,0.65,0.55,388.85248000000007,10511.589699999999,9327.70176,20228.143939999998
1397,3B,ElPaso,0.65,0.5,412.72216000000003,10309.56677,9167.95828,19890.24721
1398,3B,ElPaso,0.65,0.6000000000000001,367.4434800000001,10721.055079999998,9508.6008,20597.09936
1399,3B,ElPaso,0.65,0.65,346.5548,10950.06085,9704.19472,21000.81037
1400,3B,ElPaso,0.65,0.7000000000000001,329.39508,11153.033879999999,9886.61392,21369.04288
1401,3B,ElPaso,0.65,0.75,313.13508,11358.63552,10077.80571,21749.57631
1402,3B,ElPaso,0.65,0.8500000000000001,284.13808,11773.13248,10481.72489,22538.995450000002
1403,3B,ElPaso,0.65,0.8,297.68808,11572.122989999998,10273.39963,22143.210699999996
1404,3B,ElPaso,0.65,0.9500000000000001,261.08140000000003,12161.786719999998,10914.36876,23337.236879999997
1405,3B,ElPaso,0.65,0.9,271.89972000000006,11982.94623,10700.406239999998,22955.25219
1406,3B,ElPaso,0.7000000000000001,0.01,1455.5084800000002,8115.089129999999,7417.52571,16988.12332
1407,3B,ElPaso,0.7000000000000001,0.15000000000000002,842.58236,8827.44244,7994.553109999999,17664.57791
1408,3B,ElPaso,0.7000000000000001,0.1,1137.50624,8603.915579999999,7768.651,17510.07282
1409,3B,ElPaso,0.7000000000000001,0.25,612.1564800000001,9238.455699999999,8342.099690000001,18192.71187
1410,3B,ElPaso,0.7000000000000001,0.2,680.3509200000001,9028.07189,8176.8773,17885.30011
1411,3B,ElPaso,0.7000000000000001,0.30000000000000004,571.18128,9457.20039,8520.90851,18549.29018
1412,3B,ElPaso,0.7000000000000001,0.35000000000000003,534.98652,9686.49119,8679.765229999999,18901.24294
1413,3B,ElPaso,0.7000000000000001,0.45,473.95732000000004,10129.99787,9009.038219999999,19612.993409999995
1414,3B,ElPaso,0.7000000000000001,0.4,502.99768,9908.11785,8833.459739999998,19244.57527
1415,3B,ElPaso,0.7000000000000001,0.55,426.01200000000006,10557.66955,9356.10975,20339.7913
1416,3B,ElPaso,0.7000000000000001,0.5,449.12288,10357.16678,9188.48044,19994.7701
1417,3B,ElPaso,0.7000000000000001,0.6000000000000001,404.97156,10762.637789999999,9534.50686,20702.11621
1418,3B,ElPaso,0.7000000000000001,0.65,381.61136000000005,10990.31342,9728.928989999999,21100.85377
1419,3B,ElPaso,0.7000000000000001,0.7000000000000001,363.24840000000006,11198.25864,9908.9096,21470.416640000003
1420,3B,ElPaso,0.7000000000000001,0.75,345.86104,11403.38523,10095.00252,21844.248789999998
1421,3B,ElPaso,0.7000000000000001,0.8500000000000001,316.23532000000006,11804.23242,10499.966809999998,22620.434549999998
1422,3B,ElPaso,0.7000000000000001,0.8,330.48992000000004,11599.99259,10290.43809,22220.920599999998
1423,3B,ElPaso,0.7000000000000001,0.9500000000000001,291.06484,12196.24368,10943.37848,23430.686999999998
1424,3B,ElPaso,0.7000000000000001,0.9,302.83708,12005.08356,10717.38136,23025.301999999996
1425,3B,ElPaso,0.75,0.01,1518.4238400000002,8104.6696999999995,7414.01034,17037.10388
1426,3B,ElPaso,0.75,0.15000000000000002,874.4844800000001,8826.23898,8003.26236,17703.98582
1427,3B,ElPaso,0.75,0.1,1163.0127600000003,8599.29176,7783.8526,17546.15712
1428,3B,ElPaso,0.75,0.25,655.20212,9252.327159999999,8361.576739999999,18269.10602
1429,3B,ElPaso,0.75,0.2,715.3858000000001,9035.38766,8188.721879999999,17939.49534
1430,3B,ElPaso,0.75,0.30000000000000004,612.36244,9484.24657,8531.422949999998,18628.03196
1431,3B,ElPaso,0.75,0.35000000000000003,575.48476,9719.61801,8694.49178,18989.59455
1432,3B,ElPaso,0.75,0.45,511.46372,10186.30713,9039.28307,19737.05392
1433,3B,ElPaso,0.75,0.4,542.08672,9959.04321,8859.0491,19360.17903
1434,3B,ElPaso,0.75,0.55,461.06856,10616.480739999999,9393.575359999999,20471.124659999998
1435,3B,ElPaso,0.75,0.5,484.66724000000005,10412.49427,9219.4537,20116.61521
1436,3B,ElPaso,0.75,0.6000000000000001,439.12840000000006,10816.666809999999,9569.75557,20825.550779999998
1437,3B,ElPaso,0.75,0.65,415.57308000000006,11047.129399999998,9763.32261,21226.025089999996
1438,3B,ElPaso,0.75,0.7000000000000001,396.5163600000001,11243.92678,9937.38093,21577.82407
1439,3B,ElPaso,0.75,0.75,380.26720000000006,11438.253899999998,10116.91816,21935.43926
1440,3B,ElPaso,0.75,0.8500000000000001,347.29192,11841.983059999999,10521.43907,22710.71405
1441,3B,ElPaso,0.75,0.8,362.95572,11644.077229999999,10311.49864,22318.53159
1442,3B,ElPaso,0.75,0.9500000000000001,321.98052,12225.69678,10969.664579999999,23517.34188
1443,3B,ElPaso,0.75,0.9,334.0346,12032.668129999998,10739.993739999998,23106.696469999995
1444,3B,ElPaso,0.8500000000000001,0.01,1638.78036,8081.07555,7416.892309999999,17136.74822
1445,3B,ElPaso,0.8500000000000001,0.15000000000000002,968.3046800000001,8789.723469999999,7996.16828,17754.196429999996
1446,3B,ElPaso,0.8500000000000001,0.1,1251.4021200000002,8568.033469999998,7781.097309999999,17600.5329
1447,3B,ElPaso,0.8500000000000001,0.25,751.60224,9242.287769999999,8328.924969999998,18322.814979999996
1448,3B,ElPaso,0.8500000000000001,0.2,811.4715600000001,9015.59391,8176.43392,18003.49939
1449,3B,ElPaso,0.8500000000000001,0.30000000000000004,704.03632,9481.174579999999,8499.68961,18684.90051
1450,3B,ElPaso,0.8500000000000001,0.35000000000000003,663.41884,9725.79366,8668.23735,19057.449849999997
