,Climate Zone,City,U,SHGC,HeatingSource,CoolingSource,FanSource,TotalSource
239,4B,Albuquerque,0.6000000000000001,0.6000000000000001,143.26699999999997,903.2284,1006.1875699999998,2052.68297
240,4B,Albuquerque,0.6000000000000001,0.65,138.27228,920.71024,1014.77014,2073.75266
241,4B,Albuquerque,0.6000000000000001,0.7000000000000001,133.49925,938.25542,1023.3527099999999,2095.10738
242,4B,Albuquerque,0.6000000000000001,0.75,128.93792,955.8006,1031.9036099999998,2116.64213
243,4B,Albuquerque,0.6000000000000001,0.8500000000000001,120.53282999999999,991.08098,1049.06875,2160.6825599999997
244,4B,Albuquerque,0.6000000000000001,0.8,124.61910999999999,973.44079,1040.48618,2138.54608
245,4B,Albuquerque,0.6000000000000001,0.9500000000000001,113.23704,1024.96788,1065.1571099999999,2203.36203
246,4B,Albuquerque,0.6000000000000001,0.9,116.61574,1008.7211699999999,1057.4296299999999,2182.7665399999996
247,4B,Albuquerque,0.65,0.01,245.59063,689.96262,900.0930699999999,1835.6463199999998
248,4B,Albuquerque,0.65,0.15000000000000002,211.77154,745.4801299999999,930.08456,1887.33623
249,4B,Albuquerque,0.65,0.1,222.54698999999997,725.81306,919.2850899999999,1867.6451399999996
250,4B,Albuquerque,0.65,0.25,194.25696999999997,780.76051,948.3898199999999,1923.4072999999999
251,4B,Albuquerque,0.65,0.2,202.66546,763.0886499999999,939.2688599999999,1905.0229699999998
252,4B,Albuquerque,0.65,0.30000000000000004,186.55691,798.14734,957.4791099999999,1942.18336
253,4B,Albuquerque,0.65,0.35000000000000003,179.27939999999998,815.5658399999999,966.47339,1961.3186299999998
254,4B,Albuquerque,0.65,0.45,166.15122999999997,850.1494799999999,984.2085899999998,2000.5092999999997
255,4B,Albuquerque,0.65,0.4,172.50946,832.9526699999999,975.37266,1980.8347899999999
256,4B,Albuquerque,0.65,0.55,154.32323,884.0363799999999,999.79023,2038.14984
